Datetime,RESIDENTIAL Revenue,RESIDENTIAL Sales,RESIDENTIAL Customers,RESIDENTIAL Price,COMMERCIAL Revenue,COMMERCIAL Sales,COMMERCIAL Customers,COMMERCIAL Price,INDUSTRIAL Revenue,INDUSTRIAL Sales,INDUSTRIAL Customers,INDUSTRIAL Price,TRANSPORTATION Revenue,TRANSPORTATION Sales,TRANSPORTATION Customers,TRANSPORTATION Price,Coal,Hydroelectric conventional,Natural gas,Nuclear,Other,Other biomass,Other gases,Petroleum,Solar thermal and photovoltaic,Wind,Wood and wood derived fuels,C RES PRICE,C PEA,A RES PRICE,A TIER PRICE,A PEA
1990-01-01,271486.0,3406453.0,0.0,7.97,194986.0,2753088.0,0.0,7.08,156722.0,3028473.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-02-01,236661.0,2738906.0,0.0,8.64,185652.0,2550235.0,0.0,7.28,160733.0,3142514.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-03-01,239558.0,2698446.0,0.0,8.88,192832.0,2561382.0,0.0,7.53,169482.0,3099794.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-04-01,214322.0,2367131.0,0.0,9.05,178833.0,2373412.0,0.0,7.53,156618.0,3022676.0,0.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-05-01,208093.0,2179236.0,0.0,9.55,190172.0,2440688.0,0.0,7.79,172304.0,3247738.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-06-01,277118.0,2442777.0,0.0,11.34,216157.0,2589879.0,0.0,8.35,180551.0,3225581.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-07-01,388590.0,3233240.0,0.0,12.02,246758.0,2904045.0,0.0,8.5,208364.0,3413289.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-08-01,347954.0,2958333.0,0.0,11.76,238177.0,2898098.0,0.0,8.22,199593.0,3444185.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-09-01,389218.0,3319636.0,0.0,11.72,243682.0,2988130.0,0.0,8.15,190880.0,3334832.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-10-01,244923.0,2317634.0,0.0,10.57,212467.0,2631304.0,0.0,8.07,198549.0,3582010.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-11-01,206731.0,2396191.0,0.0,8.63,181674.0,2478250.0,0.0,7.33,163478.0,3443562.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-12-01,235704.0,2813459.0,0.0,8.38,183505.0,2565937.0,0.0,7.15,164449.0,3313866.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-01-01,264820.0,3543041.0,0.0,7.47,189163.0,2823532.0,0.0,6.7,151925.0,3222220.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-02-01,238705.0,3041068.0,0.0,7.85,185169.0,2704204.0,0.0,6.85,152974.0,3126878.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-03-01,239391.0,2754890.0,0.0,8.69,189124.0,2569891.0,0.0,7.36,162892.0,3066724.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-04-01,239508.0,2350705.0,0.0,10.19,192264.0,2423125.0,0.0,7.93,171017.0,3140183.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-05-01,241395.0,2305027.0,0.0,10.47,202007.0,2512051.0,0.0,8.04,178768.0,3297337.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-01,347643.0,3282492.0,0.0,10.59,252057.0,3010411.0,0.0,8.37,195509.0,3407742.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-07-01,451516.0,4032616.0,0.0,11.2,278806.0,3157233.0,0.0,8.83,215492.0,3401496.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-08-01,365401.0,3308549.0,0.0,11.04,263689.0,3005171.0,0.0,8.77,212630.0,3531422.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-09-01,364271.0,3317197.0,0.0,10.98,261643.0,3043625.0,0.0,8.6,206485.0,3538928.0,0.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-10-01,261375.0,2393158.0,0.0,10.92,224304.0,2599251.0,0.0,8.63,198391.0,3374484.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-11-01,242829.0,2476479.0,0.0,9.81,192139.0,2534580.0,0.0,7.58,167708.0,3420115.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-01,292225.0,3158571.0,0.0,9.25,201658.0,2735708.0,0.0,7.37,166101.0,3184560.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-01,303215.0,3241507.0,0.0,9.35,200942.0,2636832.0,0.0,7.62,171109.0,3214612.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-01,263569.0,2981716.0,0.0,8.84,180011.0,2630782.0,0.0,6.84,163297.0,3459485.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-03-01,269856.0,2720883.0,0.0,9.92,196067.0,2560645.0,0.0,7.66,182687.0,3419561.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-04-01,251702.0,2532299.0,0.0,9.94,184459.0,2423849.0,0.0,7.61,166723.0,3200693.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-05-01,235831.0,2260362.0,0.0,10.43,193748.0,2470497.0,0.0,7.84,176246.0,3257159.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-06-01,269201.0,2369698.0,0.0,11.36,230579.0,2640387.0,0.0,8.73,201908.0,3426338.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-07-01,327870.0,2848145.0,0.0,11.51,257620.0,2817375.0,0.0,9.14,216350.0,3539963.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-08-01,312832.0,2771093.0,0.0,11.29,246539.0,2749936.0,0.0,8.97,212240.0,3512348.0,0.0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-09-01,300328.0,2615160.0,0.0,11.48,249075.0,2754763.0,0.0,9.04,212614.0,3528508.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-10-01,250569.0,2277191.0,0.0,11.0,218264.0,2565270.0,0.0,8.51,198287.0,3578013.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-11-01,252696.0,2550616.0,0.0,9.91,190505.0,2499062.0,0.0,7.62,169861.0,3422681.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-12-01,294195.0,3198341.0,0.0,9.2,196860.0,2707457.0,0.0,7.27,166729.0,3338978.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-01,313163.0,3549613.0,0.0,8.82,202951.0,2865196.0,0.0,7.08,156633.0,3129693.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-01,270042.0,3108421.0,0.0,8.69,199774.0,2889447.0,0.0,6.91,163887.0,3413978.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-01,274249.0,3016263.0,0.0,9.09,202774.0,2834675.0,0.0,7.15,166368.0,3274338.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-01,247837.0,2554660.0,0.0,9.7,194992.0,2626936.0,0.0,7.42,163201.0,3195033.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-01,223407.0,2201699.0,0.0,10.15,199938.0,2654021.0,0.0,7.53,167073.0,3269705.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-01,274231.0,2475704.0,0.0,11.08,233876.0,2826825.0,0.0,8.27,183495.0,3389082.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-01,397784.0,3718161.0,0.0,10.7,264816.0,3155508.0,0.0,8.39,199292.0,3489580.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-01,389298.0,3602128.0,0.0,10.81,265664.0,3152502.0,0.0,8.43,203987.0,3537755.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-09-01,340362.0,3099002.0,0.0,10.98,259683.0,3053906.0,0.0,8.5,206371.0,3561730.0,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-10-01,356649.0,2211063.0,0.0,16.13,318072.0,2719787.0,0.0,11.69,259180.0,3392343.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-11-01,246283.0,2512389.0,0.0,9.8,202197.0,2717172.0,0.0,7.44,164347.0,3311258.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-12-01,288374.0,3176618.0,0.0,9.08,204332.0,2858889.0,0.0,7.15,158912.0,3284945.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-01-01,328833.0,3813618.0,0.0,8.62,211914.0,3045961.0,0.0,6.96,170520.0,3466475.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-02-01,296182.0,3363635.0,0.0,8.81,211238.0,3011735.0,0.0,7.01,173818.0,3496575.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-01,271727.0,2897480.0,0.0,9.38,205073.0,2822778.0,0.0,7.26,175852.0,3467271.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-01,244381.0,2507681.0,0.0,9.75,195844.0,2668787.0,0.0,7.34,160183.0,3373239.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-01,227952.0,2208336.0,0.0,10.32,201884.0,2691099.0,0.0,7.5,166165.0,3415560.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-01,312005.0,2879872.0,0.0,10.83,253532.0,3096850.0,0.0,8.19,193136.0,3539991.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-01,422218.0,3922830.0,0.0,10.76,276334.0,3310364.0,0.0,8.35,210552.0,3567229.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-01,350743.0,3143449.0,0.0,11.16,272492.0,3186904.0,0.0,8.55,208334.0,3494508.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-01,321130.0,2901232.0,0.0,11.07,261611.0,3122084.0,0.0,8.38,195843.0,3665047.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-01,261790.0,2431547.0,0.0,10.77,239161.0,2950372.0,0.0,8.11,185421.0,3480351.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-01,236549.0,2425785.0,0.0,9.75,202895.0,2799828.0,0.0,7.25,164425.0,3418209.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-12-01,290763.0,3210263.0,0.0,9.06,206740.0,2955983.0,0.0,6.99,160119.0,3380906.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-01-01,317913.0,3652054.0,0.0,8.71,215700.0,3129528.0,0.0,6.89,167110.0,3436694.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-02-01,291221.0,3123968.0,0.0,9.32,214953.0,3004975.0,0.0,7.15,168711.0,3460573.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-03-01,287914.0,2860622.0,0.0,10.06,223182.0,2893648.0,0.0,7.71,182658.0,3400563.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-04-01,256460.0,2458726.0,0.0,10.43,213856.0,2796463.0,0.0,7.65,167667.0,3394574.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-01,246682.0,2337210.0,0.0,10.55,211306.0,2803520.0,0.0,7.54,171500.0,3411183.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-01,302903.0,2683648.0,0.0,11.29,256927.0,3062746.0,0.0,8.39,195312.0,3555476.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-01,459149.0,4151085.0,0.0,11.06,299289.0,3486869.0,0.0,8.58,208450.0,3686203.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-01,542583.0,4927971.0,0.0,11.01,310420.0,3642680.0,0.0,8.52,217452.0,3659946.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-01,424450.0,3817991.0,0.0,11.12,291711.0,3444742.0,0.0,8.47,212820.0,3736207.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-01,264456.0,2259321.0,0.0,11.71,259837.0,2989234.0,0.0,8.69,199463.0,3539678.0,0.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-01,268172.0,2676995.0,0.0,10.02,215703.0,2866645.0,0.0,7.52,166440.0,3368607.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-12-01,319884.0,3436547.0,0.0,9.31,220451.0,3096346.0,0.0,7.12,169411.0,3601115.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-01-01,358665.0,3917193.0,0.0,9.16,231289.0,3226307.0,0.0,7.17,176057.0,3522681.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-01,316130.0,3405498.0,0.0,9.28,231892.0,3178645.0,0.0,7.3,177120.0,3563875.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-03-01,295683.0,3090764.0,0.0,9.57,226319.0,3145196.0,0.0,7.2,167953.0,3437433.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-04-01,266573.0,2665415.0,0.0,10.0,216140.0,2820173.0,0.0,7.66,168336.0,3469292.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-05-01,254705.0,2413719.0,0.0,10.55,219727.0,2803316.0,0.0,7.84,171052.0,3614015.0,0.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-06-01,314916.0,2865758.0,0.0,10.99,257697.0,3099766.0,0.0,8.31,193586.0,3516650.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-01,427825.0,3752677.0,0.0,11.4,298410.0,3344446.0,0.0,8.92,216538.0,3586946.0,0.0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-08-01,400613.0,3553672.0,0.0,11.27,302399.0,3417733.0,0.0,8.85,216220.0,3550301.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-09-01,382343.0,3387249.0,0.0,11.29,295110.0,3403909.0,0.0,8.67,211871.0,3682400.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-10-01,266798.0,2278225.0,0.0,11.71,250246.0,2917995.0,0.0,8.58,191776.0,3571019.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-11-01,262885.0,2620746.0,0.0,10.03,218248.0,2875031.0,0.0,7.59,168486.0,3448636.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-12-01,336324.0,3603275.0,0.0,9.33,236925.0,3208260.0,0.0,7.38,161954.0,3460013.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-01,368070.0,4042533.0,0.0,9.1,235319.0,3420513.0,0.0,6.88,174449.0,3512239.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-01,311441.0,3357286.0,0.0,9.28,237135.0,3368731.0,0.0,7.04,179644.0,4027307.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-01,298018.0,2937532.0,0.0,10.15,226176.0,2989972.0,0.0,7.56,174031.0,3094000.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-01,276098.0,2599973.0,0.0,10.62,229009.0,2880106.0,0.0,7.95,179794.0,3443366.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
