Datetime,RESIDENTIAL Revenue,RESIDENTIAL Sales,RESIDENTIAL Customers,RESIDENTIAL Price,COMMERCIAL Revenue,COMMERCIAL Sales,COMMERCIAL Customers,COMMERCIAL Price,INDUSTRIAL Revenue,INDUSTRIAL Sales,INDUSTRIAL Customers,INDUSTRIAL Price,TRANSPORTATION Revenue,TRANSPORTATION Sales,TRANSPORTATION Customers,TRANSPORTATION Price,Coal,Hydroelectric conventional,Natural gas,Nuclear,Other,Other biomass,Other gases,Petroleum,Solar thermal and photovoltaic,Wind,Wood and wood derived fuels,C RES PRICE,C PEA,A RES PRICE,A TIER PRICE,A PEA
2015-04-01,367688.1,2763491.7,5164712.0,13.31,332214.62,3712019.8,602947.0,8.95,218082.6,3413523.1,5991.0,6.39,2814.16,40018.96,3.0,7.03,4751170.0,9757.0,740348.0,7788639.0,21406.0,48561.0,20767.0,4210.0,4840.0,1072837.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,398495.62,3004835.0,5159321.0,13.26,363009.17,4064752.3,602638.0,8.93,226621.55,3638850.8,5987.0,6.23,2636.54,37747.11,3.0,6.98,5302930.0,12760.0,600442.0,8213174.0,25362.0,50169.0,22820.0,4376.0,4858.0,889711.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,474452.65,3772235.2,5159355.0,12.58,382389.4,4285422.5,602611.0,8.92,236829.23,3648294.9,5986.0,6.49,2713.52,39572.2,3.0,6.86,6675227.0,14241.0,906773.0,8404843.0,24610.0,42210.0,18765.0,5366.0,5033.0,517561.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,595554.69,4740489.9,5164859.0,12.56,427180.17,4677387.9,603034.0,9.13,258346.92,3852411.2,6007.0,6.71,2956.11,43677.27,3.0,6.77,7471738.0,14431.0,1320591.0,8674659.0,26532.0,48520.0,33242.0,3770.0,5097.0,399718.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,582727.24,4656094.4,5172210.0,12.52,431008.82,4675559.2,603557.0,9.22,255642.88,3732689.6,5998.0,6.85,2805.11,41911.8,3.0,6.69,7219951.0,12083.0,981851.0,8429131.0,26434.0,50003.0,26504.0,4539.0,5342.0,444085.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,484994.46,3790162.9,5177151.0,12.8,401783.91,4371275.4,603362.0,9.19,251041.07,3770275.5,6024.0,6.66,2862.04,42156.15,3.0,6.79,6246184.0,8951.0,1075628.0,7816306.0,24029.0,46586.0,31602.0,6253.0,4421.0,627957.0,36.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,388097.63,2857298.4,5188432.0,13.58,363892.62,3998596.0,604168.0,9.1,229656.94,3475637.4,6007.0,6.61,2735.6,41012.3,3.0,6.67,5485988.0,5758.0,879194.0,8013365.0,20758.0,48323.0,7432.0,3593.0,3774.0,1167279.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,417362.57,3144735.2,5194844.0,13.27,343470.75,3821516.8,603973.0,8.99,214031.19,3319462.2,5980.0,6.45,2748.07,38267.41,3.0,7.18,4935742.0,10434.0,908623.0,7921904.0,18820.0,49658.0,14459.0,5275.0,3458.0,1372421.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,439741.52,3720995.9,5195262.0,11.82,344781.21,4041886.2,604315.0,8.53,212681.97,3315874.4,5995.0,6.41,3073.47,43884.16,3.0,7.0,4492127.0,12995.0,1100303.0,8712778.0,-186.0,48260.0,43720.0,6366.0,2990.0,1315729.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,495168.16,4208791.5,5222482.0,11.77,382168.68,4399523.4,606658.0,8.69,222822.82,3449632.7,6059.0,6.46,2901.1,43251.85,3.0,6.71,5721049.0,13777.0,1117232.0,8835111.0,21764.0,44493.0,23122.0,8687.0,1944.0,1268414.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,443964.91,3616923.6,5227440.0,12.27,346348.35,3958079.6,606592.0,8.75,227082.27,3470970.1,6065.0,6.54,3411.8,52368.19,3.0,6.52,4114106.0,11452.0,1156454.0,7821993.0,21923.0,41834.0,23080.0,8840.0,3889.0,1144232.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,409661.75,3180574.7,5230407.0,12.88,348686.76,3907781.7,606706.0,8.92,233848.94,3642553.1,6018.0,6.42,2816.3,40509.05,3.0,6.95,3541829.0,14460.0,1557324.0,7940814.0,22964.0,44561.0,13514.0,6308.0,3382.0,1095566.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,368496.89,2814261.0,5224792.0,13.09,342620.22,3827577.3,605784.0,8.95,222227.74,3447823.6,6037.0,6.45,2664.32,37382.42,3.0,7.13,4127382.0,11305.0,1171053.0,7899077.0,24002.0,42227.0,13035.0,6551.0,3798.0,1025914.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,408892.24,3004481.4,5226552.0,13.61,364875.3,3923258.1,606147.0,9.3,234125.13,3613399.9,6023.0,6.48,2613.4,38258.31,3.0,6.83,3657315.0,10985.0,1116579.0,7887317.0,25154.0,44473.0,2901.0,7564.0,4689.0,854205.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,558882.49,4455687.3,5223885.0,12.54,401451.14,4467983.9,606354.0,8.99,231564.52,3576052.4,6055.0,6.48,2719.61,40308.7,3.0,6.75,5962075.0,11525.0,1564462.0,8136620.0,23705.0,41386.0,8393.0,4597.0,4656.0,591124.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,651281.65,5271965.2,5222174.0,12.35,442125.82,4764654.5,606357.0,9.28,266872.94,4037249.4,6044.0,6.61,3068.05,48467.62,3.0,6.33,6413292.0,11844.0,2543975.0,8624830.0,23411.0,45965.0,23327.0,4210.0,5362.0,399591.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,661452.88,5405322.9,5230527.0,12.24,453749.61,4968418.2,607232.0,9.13,274289.74,4080159.6,6082.0,6.72,2755.01,41279.53,3.0,6.67,6390409.0,8978.0,2245845.0,8602582.0,24159.0,28318.0,24334.0,5069.0,5223.0,331347.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,494205.07,3945174.4,5234756.0,12.53,410774.58,4502704.6,607300.0,9.12,245359.96,3702134.3,6087.0,6.63,2966.83,46933.15,3.0,6.32,5586072.0,7116.0,1501753.0,8036775.0,22125.0,27063.0,22483.0,3189.0,4866.0,692754.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,387120.93,2971292.5,5241940.0,13.03,371216.04,4049652.2,607678.0,9.17,241025.07,3613753.3,6072.0,6.67,2597.87,38287.4,3.0,6.79,4636727.0,10400.0,1414790.0,7758355.0,21430.0,27586.0,17122.0,3779.0,4268.0,960320.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,392097.38,2983269.1,5242039.0,13.14,346519.55,3817939.5,607481.0,9.08,214178.53,3323064.7,6044.0,6.45,2438.71,35269.95,3.0,6.91,3283535.0,10526.0,1043937.0,8203339.0,22712.0,39426.0,18366.0,4456.0,3737.0,1095386.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,493720.61,4132308.4,5251480.0,11.95,381185.17,4322481.1,609119.0,8.82,226284.35,3674960.9,6067.0,6.16,3623.66,56232.82,3.0,6.44,5904011.0,10467.0,1051287.0,8860225.0,20504.0,39678.0,14477.0,6253.0,2996.0,1204583.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,479190.23,4149193.1,5252615.0,11.55,364268.56,4289904.5,609992.0,8.49,230201.75,3603343.3,5731.0,6.39,2826.16,46631.99,3.0,6.06,5764169.0,11562.0,1005916.0,8781276.0,20787.0,43366.0,16856.0,5898.0,1626.0,1139440.0,0.0,6.318,-0.5,6.519,4.781,-0.321
2017-02-01,398669.43,3187244.6,5259181.0,12.51,332845.48,3843642.7,610469.0,8.66,206502.19,3236681.1,5652.0,6.38,2593.98,43377.22,3.0,5.98,4054429.0,11637.0,1030779.0,7040803.0,13212.0,38707.0,19169.0,4936.0,3705.0,1280509.0,0.0,6.318,-0.5,6.519,4.781,-0.322
2017-03-01,454019.78,3238050.1,5257382.0,14.02,396619.57,4009169.7,607625.0,9.89,244021.0,3591195.3,5697.0,6.8,2345.05,34608.02,3.0,6.78,4626918.0,12912.0,1263712.0,7578313.0,23925.0,42520.0,11888.0,5519.0,4222.0,1321344.0,0.0,6.318,-0.133,6.519,4.781,-0.448
2017-04-01,363045.41,2671671.6,5266977.0,13.59,333587.01,3587345.7,612971.0,9.3,221729.72,3458760.6,5715.0,6.41,2412.65,39612.29,3.0,6.09,4172839.0,8642.0,1003366.0,7919878.0,23466.0,40233.0,17562.0,4627.0,3899.0,1306268.0,0.0,6.318,-0.5,6.519,4.781,-0.523
2017-05-01,405452.89,2878184.4,5262675.0,14.09,375907.9,3991583.8,612025.0,9.42,229657.6,3476171.2,5716.0,6.61,2615.45,40305.82,3.0,6.49,4025330.0,8972.0,1113775.0,7560693.0,6070.0,43427.0,20696.0,6275.0,5526.0,1099798.0,0.0,6.318,-0.157,6.519,4.781,-0.519
2017-06-01,553395.98,4211556.6,5257676.0,13.14,398734.22,4298579.1,610978.0,9.28,245471.72,3707142.0,5725.0,6.62,2648.89,40865.97,3.0,6.48,4984028.0,10119.0,1615175.0,8046158.0,22717.0,39289.0,2862.0,3577.0,6580.0,952810.0,0.0,6.892,0.152,5.369,5.369,-0.435
2017-07-01,624857.96,5085450.4,5257810.0,12.29,427994.22,4719825.4,611688.0,9.07,249095.04,3849307.7,5705.0,6.47,2573.07,39134.74,3.0,6.57,5829861.0,10775.0,1992679.0,8612798.0,23795.0,36879.0,13967.0,3107.0,6137.0,476919.0,0.0,6.892,0.077,5.369,5.369,-0.421
2017-08-01,541035.23,4217634.9,5262212.0,12.83,417097.16,4574016.6,611757.0,9.12,245468.72,3733845.9,5699.0,6.57,3218.52,50844.81,3.0,6.33,5099395.0,11132.0,1480025.0,8516908.0,24634.0,38041.0,18414.0,3252.0,5741.0,413277.0,0.0,6.892,0.19,5.369,5.369,-0.329
2017-09-01,497694.16,3802660.6,5265838.0,13.09,389764.83,4329077.5,611826.0,9.0,235184.24,3710458.8,5681.0,6.34,2821.92,45242.73,3.0,6.24,4831194.0,9184.0,1250649.0,8208777.0,24244.0,36027.0,17704.0,3378.0,5864.0,525849.0,0.0,6.892,0.211,5.369,5.369,-0.333
2017-10-01,382078.78,2913039.6,5271290.0,13.12,382726.5,4177790.9,612635.0,9.16,231380.01,3599117.3,5693.0,6.43,3004.21,45365.0,3.0,6.62,4428657.0,9364.0,1102597.0,8031727.0,22305.0,38221.0,14379.0,3649.0,3360.0,1180850.0,0.0,7.149,-0.5,6.167,4.525,-0.319
2017-11-01,453355.41,3315701.7,5274484.0,13.67,348002.19,3901539.9,613406.0,8.92,214639.42,3385455.6,5651.0,6.34,2548.41,38694.9,3.0,6.59,5048247.0,11238.0,786622.0,8193554.0,23703.0,37331.0,12591.0,2546.0,2907.0,1261271.0,0.0,7.149,-0.5,6.167,4.525,-0.256
2017-12-01,509108.77,4047003.5,5283851.0,12.58,375060.34,4265409.2,614624.0,8.79,228833.88,3619215.2,5662.0,6.32,3442.21,55656.5,3.0,6.18,5115220.0,9593.0,1370913.0,8700257.0,24730.0,40017.0,14010.0,4380.0,2580.0,1309432.0,0.0,7.149,-0.5,6.167,4.525,-0.099
2018-01-01,572472.48,4494512.3,5286539.0,12.74,434331.69,4463656.2,614328.0,9.73,280638.25,3623161.1,5715.0,7.75,3425.79,43778.58,3.0,7.83,5858927.0,11223.0,1353035.0,8852297.0,22394.0,41088.0,5468.0,3470.0,3344.0,1530647.0,0.0,7.195,-0.409,6.162,4.52,-0.075
2018-02-01,451544.5,3618818.8,5282702.0,12.48,333296.99,3841802.4,614647.0,8.68,229394.28,3457848.5,5703.0,6.63,3332.23,57308.15,3.0,5.81,4817300.0,9467.0,916357.0,7637467.0,20424.0,35461.0,16242.0,2705.0,2826.0,1197845.0,0.0,7.195,0.29,6.162,4.52,-0.078
2018-03-01,439729.74,3400535.7,5293320.0,12.93,358009.54,4045970.9,615312.0,8.85,231215.11,3535793.7,5705.0,6.54,2703.53,42986.51,3.0,6.29,5075096.0,10369.0,1435084.0,7971653.0,22630.0,36209.0,14011.0,4547.0,6357.0,1284499.0,0.0,7.195,-0.297,6.162,4.52,-0.28
2018-04-01,403740.87,3043617.1,5288264.0,13.27,340788.25,3734834.9,615453.0,9.12,227633.12,3441543.6,5694.0,6.61,2686.43,41954.85,3.0,6.4,3674220.0,12186.0,777785.0,7658023.0,14431.0,36021.0,16195.0,5330.0,6719.0,1095794.0,0.0,7.195,-0.5,6.162,4.52,-0.283
2018-05-01,464194.66,3466372.1,5288732.0,13.39,378964.72,4198324.2,615646.0,9.03,245867.96,3755151.1,5684.0,6.55,2722.35,41950.13,3.0,6.49,4558726.0,14451.0,1564018.0,8083061.0,23069.0,38017.0,6200.0,4601.0,7496.0,859266.0,0.0,7.195,-0.377,6.162,4.52,-0.206
2018-06-01,564950.62,4431454.7,5276923.0,12.75,404284.54,4420800.3,614968.0,9.15,264683.89,3997403.3,5783.0,6.62,2932.1,45131.01,3.0,6.5,5274117.0,11842.0,1714534.0,8316210.0,21000.0,33104.0,17449.0,3831.0,7437.0,616332.0,0.0,7.358,-0.024,4.658,4.658,-0.303
2018-07-01,624319.21,5218653.9,5282121.0,11.96,428175.17,4688413.1,616221.0,9.13,270386.6,3987417.9,5742.0,6.78,3040.43,43788.69,3.0,6.94,5797930.0,12061.0,2248083.0,8631721.0,21403.0,33907.0,29760.0,3722.0,7996.0,565777.0,0.0,7.358,-0.307,4.658,4.658,-0.246
2018-08-01,651415.62,5203480.6,5294573.0,12.52,439341.82,4804216.2,617658.0,9.14,268144.54,3955526.5,5734.0,6.78,3283.7,49273.0,3.0,6.66,6013022.0,12173.0,2160842.0,8578995.0,24466.0,33032.0,26727.0,5450.0,7236.0,570903.0,0.0,7.358,-0.088,4.658,4.658,-0.367
2018-09-01,488100.81,3925314.9,5284187.0,12.43,393216.02,4310551.0,616171.0,9.12,238614.31,3620929.2,5721.0,6.59,3423.66,47982.86,3.0,7.14,5230491.0,12954.0,1816000.0,7588626.0,1367.0,31846.0,15726.0,3891.0,6109.0,678625.0,0.0,7.356,-0.363,4.658,4.658,-0.117
2018-10-01,422043.76,3128194.8,5295509.0,13.49,388690.29,4112021.2,617950.0,9.45,246121.4,3539341.9,5728.0,6.95,3062.76,43476.18,3.0,7.04,4030121.0,13223.0,1112438.0,7804870.0,10845.0,35899.0,17752.0,6001.0,4967.0,1172462.0,0.0,7.292,-0.5,5.038,4.379,-0.072
2018-11-01,461296.37,3426915.6,5297102.0,13.46,358517.54,3881488.0,616694.0,9.24,249188.81,3604542.7,5660.0,6.91,3017.29,42925.78,3.0,7.03,4625902.0,13676.0,1246944.0,8123639.0,21169.0,35493.0,10621.0,5245.0,2722.0,1064908.0,0.0,7.292,-0.5,5.038,4.379,-0.072
2018-12-01,484723.17,3868044.7,5304880.0,12.53,373815.75,4260750.8,619290.0,8.77,247050.63,3596051.5,5748.0,6.87,3574.85,50797.27,3.0,7.04,4686072.0,12903.0,895799.0,8854965.0,23929.0,36294.0,24666.0,4317.0,2841.0,1261926.0,0.0,7.292,-0.5,5.038,4.379,0.004
2019-01-01,535674.66,4327976.6,5307549.0,12.38,374116.15,4252616.2,620341.0,8.8,255008.59,3729715.5,5730.0,6.84,3372.84,47290.69,3.0,7.13,5865249.0,10955.0,1378194.0,8794772.0,22801.0,36748.0,22757.0,3205.0,2717.0,1471127.0,0.0,7.219,-0.5,5.026,4.367,0.021
2019-02-01,462583.68,3650599.6,5311172.0,12.67,362190.62,3939430.5,620946.0,9.19,237269.32,3440234.6,5737.0,6.9,3625.43,55159.63,3.0,6.57,4532617.0,8367.0,1238709.0,7640707.0,20784.0,33123.0,24161.0,3499.0,3481.0,1307654.0,0.0,7.219,-0.5,5.026,4.367,-0.08
2019-03-01,474485.34,3652911.6,5311932.0,12.99,366233.38,4064192.1,620764.0,9.01,242975.81,3528996.8,5731.0,6.89,5403.98,79008.59,3.0,6.84,4491414.0,10107.0,1377606.0,8186777.0,18037.0,37603.0,36662.0,3515.0,5587.0,1490769.0,0.0,7.219,-0.5,5.026,4.367,-0.304
2019-04-01,394411.6,2753651.8,5314346.0,14.32,346941.89,3723192.6,621255.0,9.32,223973.07,3290696.8,5735.0,6.81,3351.59,44512.49,3.0,7.53,3129077.0,10209.0,1655926.0,7864033.0,17583.0,34845.0,16284.0,4327.0,5784.0,1623356.0,0.0,7.219,-0.5,5.026,4.367,-0.328
2019-05-01,412843.76,2883980.1,5306559.0,14.32,356714.31,3845317.4,620868.0,9.28,228666.27,3609591.4,5725.0,6.34,3232.32,44840.59,3.0,7.21,3387908.0,8148.0,1394238.0,8648814.0,23332.0,36972.0,401.0,4297.0,5965.0,1133809.0,0.0,7.219,-0.5,5.026,4.367,-0.124
2019-06-01,495636.31,3692805.6,5310008.0,13.42,364283.33,4016979.8,622495.0,9.07,225084.06,3613179.1,5728.0,6.23,2966.24,38305.88,3.0,7.74,3613729.0,8811.0,1806850.0,8451441.0,24057.0,34335.0,18806.0,4176.0,6730.0,1034450.0,0.0,6.725,-0.08,4.561,4.561,-0.129
2019-07-01,680365.98,5605394.1,5310486.0,12.14,430677.69,4757173.4,622847.0,9.05,251650.08,3930833.9,5747.0,6.4,3259.35,45485.27,3.0,7.17,4842879.0,11577.0,3175321.0,8594224.0,23449.0,34384.0,23695.0,3268.0,8165.0,672595.0,0.0,6.725,-0.417,4.561,4.561,-0.108
2019-08-01,577747.21,4546825.2,5311077.0,12.71,413174.58,4586380.0,622489.0,9.01,244763.33,3851502.2,5751.0,6.36,3306.54,49663.55,3.0,6.66,4190256.0,13249.0,2616503.0,8351260.0,24339.0,33828.0,23517.0,3180.0,7375.0,561826.0,0.0,6.725,0.419,4.561,4.561,-0.188
2019-09-01,488217.03,3848740.6,5317603.0,12.69,376306.03,4193390.2,624098.0,8.97,227397.9,3709762.4,5745.0,6.13,2997.63,42944.68,3.0,6.98,3974337.0,9985.0,1719774.0,7748360.0,24359.0,31407.0,16388.0,3424.0,5548.0,899790.0,0.0,6.723,-0.006,4.561,4.561,-0.275
2019-10-01,420785.03,3035749.6,5315884.0,13.86,370735.96,3948404.4,624137.0,9.39,244381.65,3543385.8,5724.0,6.9,1812.64,38144.82,3.0,4.75,3488609.0,9791.0,1488023.0,7570341.0,18855.0,31928.0,18280.0,5328.0,4629.0,1293400.0,0.0,7.224,0.117,4.715,4.476,-0.3
2019-11-01,463100.97,3427812.5,5322138.0,13.51,353067.12,3851077.8,625532.0,9.17,222738.7,3512541.9,5750.0,6.34,2946.23,38889.14,3.0,7.58,4176725.0,10730.0,1413618.0,8269372.0,-256.0,31158.0,40270.0,2799.0,3127.0,1241676.0,0.0,7.224,-0.5,4.715,4.476,-0.038
2019-12-01,485106.18,3793810.7,5335516.0,12.79,361488.56,4100591.8,627852.0,8.82,217860.76,3490004.7,5745.0,6.24,3095.14,45786.67,3.0,6.76,3095522.0,11882.0,2080828.0,8615387.0,21353.0,35817.0,19668.0,2539.0,2855.0,1729144.0,0.0,7.224,-0.497,4.715,4.476,-0.005
2020-01-01,500238.22,3896303.9,5317211.0,12.84,364034.73,4111466.1,627786.0,8.85,236466.16,3524749.1,5605.0,6.71,3537.45,50808.66,3.0,6.96,2641088.0,11126.0,2518097.0,8734641.0,20907.0,34897.0,15121.0,2416.0,2328.0,1364118.0,0.0,7.175,-0.208,4.707,4.468,-0.061
2020-02-01,472947.83,3634409.2,5326528.0,13.01,343870.17,3908556.6,628371.0,8.8,228921.45,3496065.4,5560.0,6.55,2788.58,48838.06,3.0,5.71,2587993.0,10584.0,2214687.0,7725235.0,18999.0,31366.0,27878.0,2995.0,3684.0,1535421.0,0.0,7.175,0.212,4.707,4.468,-0.141
2020-03-01,432653.13,3225434.1,5328923.0,13.41,348293.97,3797294.0,627979.0,9.17,221908.82,3346569.9,5544.0,6.63,3349.95,42779.39,3.0,7.83,1751913.0,11909.0,2279593.0,8126887.0,20907.0,35237.0,15266.0,1745.0,4343.0,1671694.0,0.0,7.175,-0.443,4.707,4.468,-0.206
2020-04-01,404352.0,2896520.4,5326883.0,13.96,296027.51,3132294.1,627160.0,9.45,198552.04,3012870.4,5556.0,6.59,2553.73,38555.63,3.0,6.62,1479156.0,12234.0,1680389.0,7808515.0,20457.0,34006.0,35841.0,-4059.0,6351.0,1657398.0,0.0,7.175,-0.309,4.707,4.468,-0.272
2020-05-01,464683.22,3251432.9,5333881.0,14.29,311951.52,3315636.0,628557.0,9.41,203331.89,3076573.5,5567.0,6.61,1945.8,33056.74,3.0,5.89,1879531.0,15482.0,1453380.0,8564222.0,21748.0,33489.0,42374.0,2707.0,7026.0,1336092.0,0.0,7.175,0.397,4.707,4.468,-0.204
2020-06-01,593871.59,4603848.7,5337593.0,12.9,348197.64,3745178.1,627942.0,9.3,222935.58,3381625.8,5576.0,6.59,1827.55,28886.69,3.0,6.33,2670575.0,12647.0,2430968.0,8396197.0,21240.0,31395.0,22055.0,4144.0,8573.0,1054249.0,0.0,6.473,0.191,4.396,4.396,-0.176
